Country,Country Code,Region,Income Group,Year,Life Expectancy,Prevalence of Undernourishment,CO2 Emissions,Health Expenditure %,Education Expenditure %,Unemployment,Injuries,Communicable Diseases,Non Communicable Diseases,GDP (Billions),Access to clean water,Population (historical estimates)
Austria,AUT,Europe & Central Asia,High income,2003,78.631707317,2.5,74459.999084473,9.5472393,5.361830235,4.780000210,237801.53,79025.4,2119400.92,262.274,98.264875907,8120105
Austria,AUT,Europe & Central Asia,High income,2004,79.180487805,2.5,75800.003051758,9.70939827,5.302430153,5.829999924,235461,78557.79,2108821.97,301.458,97.404272931,8171215
Austria,AUT,Europe & Central Asia,High income,2005,79.331707317,2.5,76239.997863770,9.62702942,5.249370098,5.630000114,235313.1,78402.4,2112187.42,316.092,97.575534668,8227034
Austria,AUT,Europe & Central Asia,High income,2006,79.880487805,2.5,74099.998474121,9.5311327,5.226520061,5.239999771,231352.73,75740.57,2099786.94,336.28,97.746797684,8267771
Austria,AUT,Europe & Central Asia,High income,2007,80.180487805,2.5,71239.997863770,9.53209686,5.146900177,4.860000134,229374.53,75609.67,2105388.2,389.186,97.918054695,8294720
Austria,AUT,Europe & Central Asia,High income,2008,80.431707317,2.5,70730.003356934,9.72564602,5.263959885,4.130000114,227424.14,74647.17,2106358.2,432.052,98.089314017,8321134
Austria,AUT,Europe & Central Asia,High income,2009,80.331707317,2.5,64419.998168945,10.22582531,5.730249882,5.300000191,228336.17,74331.63,2128101.77,401.759,98.260576446,8342939
Austria,AUT,Europe & Central Asia,High income,2010,80.580487805,2.5,69959.999084473,10.22101879,5.700479984,4.820000172,227369.12,74422.54,2132385.61,392.275,98.431837032,8362829
Austria,AUT,Europe & Central Asia,High income,2011,80.982926829,2.5,68269.996643066,10.02613258,5.592269897,4.559999943,224081.37,73137.18,2140932.71,431.685,98.603095343,8391201
Austria,AUT,Europe & Central Asia,High income,2012,80.936585366,2.5,65110.000610352,10.19915581,5.480400085,4.869999886,222823.18,71933.91,2157893.31,409.402,98.774352702,8429641
Austria,AUT,Europe & Central Asia,High income,2013,81.136585366,2.5,65750,10.28574944,5.547110081,5.329999924,221039.53,72469.03,2170714.25,430.191,98.912641857,8479542
Austria,AUT,Europe & Central Asia,High income,2014,81.490243902,2.5,62049.999237061,10.36809254,5.447619915,5.619999886,220416.34,72492.17,2184339.79,442.585,98.911030882,8546066
Austria,AUT,Europe & Central Asia,High income,2015,81.190243902,2.5,63240.001678467,10.36746693,5.456580162,5.719999790,223311.72,73858.54,2207913.77,381.971,98.909421345,8642422
Austria,AUT,Europe & Central Asia,High income,2016,81.641463415,2.5,63680.000305176,10.3522625,5.479619980,6.010000229,222291.57,74719.76,2209407.67,395.837,98.907808189,8736491
Austria,AUT,Europe & Central Asia,High income,2017,81.643902439,2.5,65860.000610352,10.38460541,5.371590137,5.5,222679.74,75555.41,2206395.42,417.261,98.906202054,8797497
Austria,AUT,Europe & Central Asia,High income,2018,81.692682927,2.5,63060.001373291,10.31750679,5.224520206,4.849999905,223597.89,75111.35,2215363.91,454.991,98.904474815,8840518
Austria,AUT,Europe & Central Asia,High income,2019,81.895121951,2.5,64769.996643066,10.43403149,5.426614496,4.489999771,225666.76,75664.3,2230867.28,444.621,98.902619131,8879939
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2001,67.054,17,26400,2.75590682,3.503420115,10.909999847,235307.74,904186.52,1816141.16,5.708,59.488413396,8282030
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2002,67.391,13.4,26180.000305176,2.73279428,3.154459953,10.039999962,232758.51,872912.98,1853916.87,6.236,97.061754510,8372128
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2003,67.791,10.4,28569.999694824,2.73471093,3.286149979,9.170000076,231078.66,859723.72,1911157.73,7.276,97.233012395,8462335
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2004,68.249,7.4,28309.999465942,2.66530418,3.447700024,7.989999771,233436.77,847989.94,1953795.35,8.68,61.343767051,8556168
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2005,68.747,4.8,30040.000915527,2.26107669,2.974620104,7.260000229,240229.35,826520.96,2003781.9,13.245,61.954677337,8656243
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2006,69.259,2.8,30489.999771118,2.06678391,2.555520058,6.619999886,235261.82,797478.5,2025824.48,20.982,62.561894122,8763353
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2007,69.752,2.5,27629.999160767,1.99021435,2.549279928,6.329999924,236193.72,761497.67,2039977.68,33.049,63.165578667,8878408
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2008,70.201,2.5,30450.000762940,1.93880892,2.440929890,5.860000134,237996.51,740106.62,2083159.54,48.851,63.765391413,8999697
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2009,70.597,2.5,25500,2.6137836,3.224309921,5.739999771,237392.31,718762.42,2118300.33,44.292,64.361510407,9119630
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2010,70.938,2.5,24309.999465942,2.48996663,2.780620098,5.630000114,241384.76,704355.35,2151954.91,52.909,64.956114734,9237203
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2011,71.234,2.5,27280.000686646,2.44641805,2.435640097,5.420000076,241187.41,684477.49,2188172.16,65.953,65.548627208,9359018
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2012,71.506,2.5,30110.000610352,2.96481562,2.067630053,5.190000057,239277.56,662588.92,2216053.68,69.68,66.138644311,9485577
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2013,71.768,2.5,30940.000534058,3.03672314,2.442130089,4.969999790,240576.8,640168.09,2239681.23,74.161,66.725847858,9614478
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2014,72.022,2.5,32240.001678467,3.37713742,2.633039951,4.909999847,242605.73,615808.67,2268409.04,75.24,67.309698118,9741879
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2015,72.266,2.5,31770.000457764,4.10663605,2.951679945,4.960000038,244774.93,591168.71,2291755.1,53.076,67.889782734,9863485
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2016,72.493,2.5,32240.001678467,4.03655434,2.903409958,5,246723.85,563663.79,2328939.55,37.867,68.465682405,9976254
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2017,72.693,2.5,31959.999084473,3.73651457,2.473819971,5,243624.94,534197.47,2374777.3,40.867,69.036984685,10071569
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2018,72.864,2.5,32729.999542236,3.55621028,2.455430031,4.900000095,246823.74,508519.04,2388581.76,47.112,69.603265888,10152524
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2019,73.005,2.5,35509.998321533,4.03829002,2.681080103,4.849999905,246274.45,485453.75,2425972.43,48.174,70.164065070,10232761
Bahrain,BHR,Middle East & North Africa,High income,2001,74.635,,16390,3.68104196,2.717095280,1.108000040,19519.46,15096.19,105084.33,8.976,98.888496781,730263
Bahrain,BHR,Middle East & North Africa,High income,2002,74.822,,17219.999313354,3.85486555,2.717095280,1.105000019,19515.94,15208.3,111236.86,9.594,90.704627912,748332
Bahrain,BHR,Middle East & North Africa,High income,2003,74.999,,17940.000534058,3.98856878,2.717095280,1.087000012,20457.5,15800.77,119318.7,11.075,91.225402273,778260
Bahrain,BHR,Middle East & North Africa,High income,2004,75.167,,17930.000305176,3.47338176,2.717095280,1.085999966,22082.29,16607.01,126854.1,13.15,98.908045965,833454
Bahrain,BHR,Middle East & North Africa,High income,2005,75.326,,20690.000534058,3.17561626,3.329999924,1.090999961,23495.3,17231.54,134173.26,15.969,98.914561705,901928
Bahrain,BHR,Middle East & North Africa,High income,2006,75.478,,22489.999771118,3.06248927,2.874409914,1.097000003,28209.9,17647.87,140823.06,18.505,98.921077118,970986
Bahrain,BHR,Middle East & North Africa,High income,2007,75.625,,23000,3.30373311,2.575000048,1.088000059,25189.8,17963.69,148047.48,21.73,98.927592204,1040545
Bahrain,BHR,Middle East & North Africa,High income,2008,75.77,,24760.000228882,3.28510404,2.496779919,1.106999993,26530.78,18295.21,156872.05,25.711,98.926998899,1110352
Bahrain,BHR,Middle East & North Africa,High income,2009,75.913,,24719.999313354,4.05684614,3.339999914,1.139000058,27182.73,18573.25,166265.31,22.938,98.925080288,1179460
Bahrain,BHR,Middle East & North Africa,High income,2010,76.057,,25969.999313354,3.84291482,3.190000057,1.129999995,27371.12,18699.83,175114.84,25.713,98.923161677,1213655
Bahrain,BHR,Middle East & North Africa,High income,2011,76.2,,26020.000457764,3.57691312,3.029999971,1.180999994,29145.54,18801.02,182058.11,28.777,98.921243065,1212086
Bahrain,BHR,Middle East & North Africa,High income,2012,76.342,,27170.000076294,4.10642147,2.645309925,1.200000048,28933.98,19066.12,188078.35,30.749,98.919324454,1224948
Bahrain,BHR,Middle East & North Africa,High income,2013,76.484,,28850.000381470,4.30853891,2.476890087,1.184000015,29657.62,19242.15,194181.23,32.539,98.917405843,1261683
Bahrain,BHR,Middle East & North Africa,High income,2014,76.624,,30280.000686646,4.40681839,2.467459917,1.190000057,29857.48,19445.29,201024.21,33.388,98.915487231,1311142
Bahrain,BHR,Middle East & North Africa,High income,2015,76.762,,30579.999923706,4.9869976,2.674540043,1.202000022,29827.74,19327.96,207986.36,31.051,98.913568620,1362157
Bahrain,BHR,Middle East & North Africa,High income,2016,76.899,,30299.999237060,4.86063528,2.869999886,1.190999985,29116.97,18945.73,214816.71,32.235,98.911650009,1409668
Bahrain,BHR,Middle East & North Africa,High income,2017,77.032,,30520.000457764,4.74279165,2.324520111,1.182999969,29804.09,18594.35,222732.81,35.474,98.909731397,1456844
Bahrain,BHR,Middle East & North Africa,High income,2018,77.163,,30809.999465942,4.14378214,2.366607189,1.200999975,28409.56,18139.26,230768.79,37.802,98.907812786,1487346
Bahrain,BHR,Middle East & North Africa,High income,2019,77.292,,33259.998321533,4.01147509,2.094912291,1.195999980,28136.51,17671.65,240114.56,38.653,98.905894175,1494195
Bangladesh,BGD,South Asia,Lower middle income,2001,65.956,15.9,25780,2.06375051,2.171930075,3.617000103,5106399.34,29348014.24,20529108.23,53.991,55.325116087,131670488
Bangladesh,BGD,South Asia,Lower middle income,2002,66.43,15.1,27430.000305176,2.25972915,2.017149925,3.898000002,4902787.92,28077045.24,20912715.8,54.724,55.836255374,134139824
Bangladesh,BGD,South Asia,Lower middle income,2003,66.886,14.9,28629.999160767,2.30958843,2.069390059,4.320000172,4739883.21,26912883.65,21309139.5,60.159,55.836255374,136503216
Bangladesh,BGD,South Asia,Lower middle income,2004,67.331,14.4,30530.000686646,2.33950281,1.940140009,4.261000156,4563857.53,25705226.46,21692522.63,65.109,55.250352936,138789728
Bangladesh,BGD,South Asia,Lower middle income,2005,67.773,14.2,32709.999084473,2.41363597,1.974025378,4.25,4474768.37,24349119.13,22331323.1,69.443,55.218850069,140912592
Bangladesh,BGD,South Asia,Lower middle income,2006,68.213,13.8,35900.001525879,2.48439622,2.131289959,3.589999914,4365189.5,22969983.93,22933766.58,71.819,55.183673640,142628832
Bangladesh,BGD,South Asia,Lower middle income,2007,68.648,13.9,37990.001678467,2.55897784,2.202219963,4.126999855,4686057.82,21540422.9,23370455.66,79.612,55.144968226,144135936
Bangladesh,BGD,South Asia,Lower middle income,2008,69.072,13.6,41580.001831055,2.48848343,2.054569960,4.566999912,4219100.61,20461453.34,23566513.58,91.631,55.102875133,145421328
Bangladesh,BGD,South Asia,Lower middle income,2009,69.485,14.8,44750,2.56097794,1.939419985,5,4132735.05,19197079.73,23932837.15,102.478,55.057545756,146706816
Bangladesh,BGD,South Asia,Lower middle income,2010,69.881,15.2,50580.001831055,2.68101048,1.974025378,3.380000114,3976868.77,18296336.81,24298328.4,115.279,55.008586390,148391136
Bangladesh,BGD,South Asia,Lower middle income,2011,70.256,15.8,54419.998168945,2.76118398,2.132699966,3.770999908,3763712.05,17357602.04,24215321.21,128.638,54.956322768,150211008
Bangladesh,BGD,South Asia,Lower middle income,2012,70.606,15.3,57990.001678467,2.74823475,2.175499916,4.118999958,3592971.18,16307103.64,24339817.55,133.356,55.303692450,152090656
Bangladesh,BGD,South Asia,Lower middle income,2013,70.93,15,60599.998474121,2.65446854,1.966160059,4.429999828,3502632.64,15514496.01,24678300.55,149.991,55.666878132,154030144
Bangladesh,BGD,South Asia,Lower middle income,2014,71.231,14.1,63830.001831055,2.65588379,1.974025378,4.383999825,3387642.84,14912730.97,25199776.96,172.885,56.045477821,155961312
Bangladesh,BGD,South Asia,Lower middle income,2015,71.514,14,72190.002441406,2.63947296,1.974025378,4.366000175,3317922.18,14120850.87,25660876.32,195.079,56.440197828,157830000
Bangladesh,BGD,South Asia,Lower middle income,2016,71.785,13.3,74379.997253418,2.47291207,1.535539985,4.349999905,3273604.39,13504962.58,26200586.73,265.236,56.850799030,159784576
Bangladesh,BGD,South Asia,Lower middle income,2017,72.052,12.5,79339.996337891,2.43180156,1.974025378,4.369999886,3272909.01,12901412.65,26986384.74,293.755,57.277601417,161793968
Bangladesh,BGD,South Asia,Lower middle income,2018,72.32,11.5,83449.996948242,2.50803041,1.974025378,4.413000107,3211723.45,12219443,27602139.69,321.379,57.720744954,163683952
Bangladesh,BGD,South Asia,Lower middle income,2019,72.591,11,90739.997863770,2.48357606,1.326320052,4.438000202,3193719.6,11672523.04,28256673.9,351.238,58.180213270,165516224
Barbados,BRB,Latin America & Caribbean,High income,2001,77.362,6.4,1310,5.52529192,6.055369854,9.850000381,6656.3,11832.75,60831.22,3.054,77.125303823,265384
Barbados,BRB,Latin America & Caribbean,High income,2002,77.534,6.2,1370.000004768,5.86123419,5.880620003,10.319999695,6726.88,11384.8,62555.28,3.107,76.984639108,266467
Barbados,BRB,Latin America & Caribbean,High income,2003,77.682,6.7,1379.999995232,6.68377304,6.245699883,11,7021.72,10927.34,64271.83,3.209,77.265968538,267509
Barbados,BRB,Latin America & Caribbean,High income,2004,77.808,6.2,1360.000014305,7.31510305,6.024280071,9.569999695,7136.88,10755.38,65095.3,3.445,77.125303823,268514
Barbados,BRB,Latin America & Caribbean,High income,2005,77.915,6.1,1419.999957085,6.76892185,5.669650078,9.079999924,6964.33,10645.46,65131.52,3.82,77.125303823,269489
Barbados,BRB,Latin America & Caribbean,High income,2006,78.009,5.3,1470.000028610,6.58324289,5.343169942,8.729999542,6916.45,10472.9,65989.32,4.217,77.125303823,270436
Barbados,BRB,Latin America & Caribbean,High income,2007,78.097,5.3,1480.000019073,6.05583191,5.220389843,7.409999847,6779.7,10247.96,66995.57,4.674,77.125303823,271460
Barbados,BRB,Latin America & Caribbean,High income,2008,78.184,4.9,1779.999971390,6.47676373,4.922599792,8.119999886,6842.6,9951.88,67617.69,4.785,77.125303823,272647
Barbados,BRB,Latin America & Caribbean,High income,2009,78.272,4.5,4619.999885559,7.1486845,5.116179943,10.020000458,6640.9,9831.28,68062.31,4.466,77.125303823,273801
Barbados,BRB,Latin America & Caribbean,High income,2010,78.364,4.3,1549.999952316,6.77398682,6.054399967,10.689999580,6718.24,9848.53,69104.12,4.53,77.125303823,274717
Barbados,BRB,Latin America & Caribbean,High income,2011,78.456,4.2,1759.999990463,6.89933872,5.343169942,11.189999580,6901.09,9751.29,70121.88,4.658,77.125303823,275501
Barbados,BRB,Latin America & Caribbean,High income,2012,78.547,4.4,2119.999885559,7.77819967,5.262740135,11.590000153,6757.48,9468.91,70950.09,4.61,77.125303823,276207
Barbados,BRB,Latin America & Caribbean,High income,2013,78.633,4.4,1440.000057220,7.49560881,5.148990154,11.550000191,6801.89,9382.96,72466.86,4.677,77.125303823,276873
Barbados,BRB,Latin America & Caribbean,High income,2014,78.717,4.4,1269.999980927,6.99789667,6.143499851,12.170000076,6751.68,9446.95,74081.35,4.696,77.125303823,277501
Barbados,BRB,Latin America & Caribbean,High income,2015,78.801,4.3,1269.999980927,6.7748456,5.382918835,9.800000191,6828.34,9446.81,75435.55,4.725,77.125303823,278095
Barbados,BRB,Latin America & Caribbean,High income,2016,78.888,4.4,1289.999961853,6.68155098,4.707320213,8.25,6904.85,9427.94,76840.72,4.833,77.125303823,278660
Barbados,BRB,Latin America & Caribbean,High income,2017,78.981,4.3,1179.999947548,6.62216997,4.366380215,8.619999886,7014.9,9410.52,78355.59,4.982,77.125303823,279199
Barbados,BRB,Latin America & Caribbean,High income,2018,79.081,4.1,1240.000009537,6.56259155,5.428860188,8.319999695,7027.68,9427.51,80292.08,5.097,77.125303823,279702
Barbados,BRB,Latin America & Caribbean,High income,2019,79.19,3.7,1250,6.29990387,3.203989983,8.409999847,7171.56,9497.04,82999.58,5.324,77.125303823,280193
Belarus,BLR,Europe & Central Asia,Upper middle income,2001,68.507317073,2.5,51880,5.70827103,5.117542617,11.553999901,843472.15,221301.07,3630110.19,12.355,81.963068649,10201212
Belarus,BLR,Europe & Central Asia,Upper middle income,2002,68.056097561,2.7,51840.000152588,5.62329483,5.117542617,10.906999588,857464.44,223663.05,3764341.1,14.595,87.594617057,10135391
Belarus,BLR,Europe & Central Asia,Upper middle income,2003,68.553658537,3.3,52700.000762939,5.76984167,5.117542617,10.324000359,821518.17,219612.81,3683432.69,17.825,87.715583680,10065881
Belarus,BLR,Europe & Central Asia,Upper middle income,2004,68.956097561,3.3,56040.000915527,5.73709631,5.712259769,9.819999695,802915.18,214228.32,3621483.98,23.142,83.361906522,9999713
Belarus,BLR,Europe & Central Asia,Upper middle income,2005,68.851219512,2.5,56779.998779297,6.07036781,5.871029854,9.062999725,812527.83,216458.96,3659225.81,30.21,84.445198774,9935166
Belarus,BLR,Europe & Central Asia,Upper middle income,2006,69.404878049,2.5,59119.998931885,5.57381344,6.076960087,8.399999619,775312.25,212457.23,3561255.05,36.962,85.509944025,9874700
Belarus,BLR,Europe & Central Asia,Upper middle income,2007,70.207317073,2.5,57650.001525879,5.69203281,5.152100086,7.672999859,721860.14,206641.27,3437233.81,45.276,86.556447489,9825990
Belarus,BLR,Europe & Central Asia,Upper middle income,2008,70.456097561,2.5,60529.998779297,5.29415369,5.117542617,7.032000065,722381.65,203231.67,3421909.67,60.752,87.585240804,9787829
Belarus,BLR,Europe & Central Asia,Upper middle income,2009,70.407317073,2.5,57400.001525879,5.39037848,4.368939877,6.099999905,705243.41,203550.32,3436276.5,50.873,88.595965262,9757710
Belarus,BLR,Europe & Central Asia,Upper middle income,2010,70.404878049,2.5,61669.998168945,5.65693998,5.220039845,6.252999783,685399.54,200578.84,3477496.69,57.232,89.600491322,9731426
Belarus,BLR,Europe & Central Asia,Upper middle income,2011,70.553658537,2.5,58549.999237061,4.87438536,4.684790134,6.165999889,687636,198734.37,3508893.94,61.762,90.589578445,9706983
