Country,Country.Code,Region,Income.Group,Year,le,po_und,co2,hexp,edu,Unemployment,Injuries,comm_dis,non_comm_dis,gdp_bill,acc_wtr,avg_le,avg_po_und,avg_co2,avg_hexp,avg_edu,avg_comm_dis,avg_non_comm_dis,avg_gdp_bill,avg_acc_wtr,europe_region,EU_member,population
Belarus,BLR,Europe & Central Asia,Upper middle income,2009,70.407317073,2.5,57400.001525879,5.39037848,4.368939877,6.099999905,705243.41,203550.32,3436276.5,50.873,88.595965262,71.144672657,2.594736842,57167.368180124,5.623336241,5.11754261663158,189845.768421053,3387425.44052632,48.124,89.114443761,Central and Eastern Europe,0,9757710
Belarus,BLR,Europe & Central Asia,Upper middle income,2010,70.404878049,2.5,61669.998168945,5.65693998,5.220039845,6.252999783,685399.54,200578.84,3477496.69,57.232,89.600491322,71.144672657,2.594736842,57167.368180124,5.623336241,5.11754261663158,189845.768421053,3387425.44052632,48.124,89.114443761,Central and Eastern Europe,0,9731426
Belarus,BLR,Europe & Central Asia,Upper middle income,2011,70.553658537,2.5,58549.999237061,4.87438536,4.684790134,6.165999889,687636,198734.37,3508893.94,61.762,90.589578445,71.144672657,2.594736842,57167.368180124,5.623336241,5.11754261663158,189845.768421053,3387425.44052632,48.124,89.114443761,Central and Eastern Europe,0,9706983
Belarus,BLR,Europe & Central Asia,Upper middle income,2012,71.965853659,2.5,59939.998626709,5.245327,4.959640026,6.051000118,589536.13,181143.47,3230403.5,65.686,91.558914275,71.144672657,2.594736842,57167.368180124,5.623336241,5.11754261663158,189845.768421053,3387425.44052632,48.124,89.114443761,Central and Eastern Europe,0,9693754
Belarus,BLR,Europe & Central Asia,Upper middle income,2013,72.470731707,2.5,59990.001678467,5.69559479,5.009419918,6.006000042,553105.47,172739.42,3199517.31,75.528,92.311009418,71.144672657,2.594736842,57167.368180124,5.623336241,5.11754261663158,189845.768421053,3387425.44052632,48.124,89.114443761,Central and Eastern Europe,0,9691143
Belarus,BLR,Europe & Central Asia,Upper middle income,2014,72.970731707,2.5,59500,5.38793373,4.818309784,5.993999958,525845.02,166686.91,3169225.89,78.813,92.404225433,71.144672657,2.594736842,57167.368180124,5.623336241,5.11754261663158,189845.768421053,3387425.44052632,48.124,89.114443761,Central and Eastern Europe,0,9693741
Belarus,BLR,Europe & Central Asia,Upper middle income,2015,73.624390244,2.5,54819.999694824,6.06533337,4.787519932,5.840000153,499483.1,159890.1,3110516.95,56.455,92.496706554,71.144672657,2.594736842,57167.368180124,5.623336241,5.11754261663158,189845.768421053,3387425.44052632,48.124,89.114443761,Central and Eastern Europe,0,9700609
Belarus,BLR,Europe & Central Asia,Upper middle income,2016,73.826829268,2.5,55139.999389648,5.91054153,4.946549892,5.840000153,478368.04,155883.56,3103665.33,47.724,92.58800377,71.144672657,2.594736842,57167.368180124,5.623336241,5.11754261663158,189845.768421053,3387425.44052632,48.124,89.114443761,Central and Eastern Europe,0,9708111
Belarus,BLR,Europe & Central Asia,Upper middle income,2017,74.129268293,2.5,56009.998321533,5.75974846,4.794990063,5.650000095,472077.41,152785.68,3120829.36,54.725,92.678315711,71.144672657,2.594736842,57167.368180124,5.623336241,5.11754261663158,189845.768421053,3387425.44052632,48.124,89.114443761,Central and Eastern Europe,0,9707874
Belarus,BLR,Europe & Central Asia,Upper middle income,2018,74.175609756,2.5,58950.000762939,5.52699471,5.381110191,4.760000229,474553.12,149965.99,3106235.34,60.031,92.766544665,71.144672657,2.594736842,57167.368180124,5.623336241,5.11754261663158,189845.768421053,3387425.44052632,48.124,89.114443761,Central and Eastern Europe,0,9695573
Belarus,BLR,Europe & Central Asia,Upper middle income,2019,74.226829268,2.5,57669.998168945,5.86133957,4.97947979,4.159999847,474116.11,147516.56,3119030.26,64.41,92.852669597,71.144672657,2.594736842,57167.368180124,5.623336241,5.11754261663158,189845.768421053,3387425.44052632,48.124,89.114443761,Central and Eastern Europe,0,9673971
Belgium,BEL,Europe & Central Asia,High income,2001,77.973170732,2.5,118340,8.14988804,6.400226376,6.179999828,393056.61,160341.77,2708304.31,236.746,99.631348842,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,10309249
Belgium,BEL,Europe & Central Asia,High income,2002,78.075609756,2.5,110849.998474121,8.3182106,6.400226376,6.909999847,393261.55,161839.29,2717178.84,258.384,99.656756403,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,10355569
Belgium,BEL,Europe & Central Asia,High income,2003,78.129268293,2.5,115500,9.20823288,6.400226376,7.679999828,393432.27,164843.3,2714639.38,318.083,99.656756403,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,10402550
Belgium,BEL,Europe & Central Asia,High income,2004,78.87804878,2.5,114019.996643066,9.36721516,6.400226376,7.360000134,392992.59,162823.93,2692531.59,369.215,99.631353705,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,10456164
Belgium,BEL,Europe & Central Asia,High income,2005,78.980487805,2.5,110610.000610352,9.26114464,5.795859814,8.43999958,394024.93,164589.62,2695062.01,385.715,99.631352841,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,10516979
Belgium,BEL,Europe & Central Asia,High income,2006,79.380487805,2.5,108650.001525879,9.16102505,6.400226376,8.25,394780.43,163516.04,2682815.39,408.26,99.631348603,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,10582970
Belgium,BEL,Europe & Central Asia,High income,2007,79.782926829,2.5,104589.996337891,9.16611385,6.400226376,7.460000038,398028.83,164768.99,2699372.09,470.922,99.631347902,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,10653698
Belgium,BEL,Europe & Central Asia,High income,2008,79.680487805,2.5,106930.000305176,9.63002014,6.332940102,6.980000019,400714.03,166386.44,2716003.31,517.328,99.631345766,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,10726720
Belgium,BEL,Europe & Central Asia,High income,2009,80.034146341,2.5,99669.998168945,10.35455036,6.458099842,7.909999847,397587.41,165066.15,2735586.89,483.254,99.631349028,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,10801357
Belgium,BEL,Europe & Central Asia,High income,2010,80.182926829,2.5,106720.001220703,10.23324585,6.442590237,8.289999962,397127.5,165518.95,2746867.34,481.421,99.639664677,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,10877948
Belgium,BEL,Europe & Central Asia,High income,2011,80.585365854,2.5,96480.003356934,10.39208412,6.431990147,7.139999866,395231.44,165055.78,2759657.34,523.33,99.647976171,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,10955742
Belgium,BEL,Europe & Central Asia,High income,2012,80.385365854,2.5,95269.996643066,10.50650597,6.400226376,7.539999962,387926.91,166922.52,2783281.6,496.153,99.656294246,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,11031140
Belgium,BEL,Europe & Central Asia,High income,2013,80.587804878,2.5,96589.996337891,10.56133938,6.630529881,8.430000305,378210.24,167005.65,2790129.6,521.791,99.664606119,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,11103260
Belgium,BEL,Europe & Central Asia,High income,2014,81.287804878,2.5,90139.999389648,10.59411144,6.590469837,8.520000458,368986.46,164185.19,2771935.14,535.39,99.672924085,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,11176727
Belgium,BEL,Europe & Central Asia,High income,2015,80.992682927,2.5,95129.997253418,10.43065357,6.451570034,8.479999542,366867.64,166456.13,2795114.45,462.336,99.681236861,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,11248306
Belgium,BEL,Europe & Central Asia,High income,2016,81.43902439,2.5,94220.001220703,10.77319717,6.461730003,7.829999924,371660.45,165459.73,2789788.63,476.063,99.689559637,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,11316837
Belgium,BEL,Europe & Central Asia,High income,2017,81.492682927,2.5,92720.001220703,10.78312588,6.425340176,7.090000153,373426.56,166023.54,2814461.08,502.765,99.697869049,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,11384491
Belgium,BEL,Europe & Central Asia,High income,2018,81.595121951,2.5,93660.003662109,10.76469994,6.381370068,5.949999809,371266.36,166632.87,2838541.08,543.299,99.706185993,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,11448598
Belgium,BEL,Europe & Central Asia,High income,2019,81.995121951,2.5,93010.00213623,10.65604973,6.400226376,5.360000134,361437.86,167180.75,2868651.21,535.866,99.71450454,80.076765083,2.5,102268.420763518,9.911127041,6.40022637626316,164979.823157895,2753680.06736842,448.753736842,99.658093730,Western Europe,1,11510569
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2001,74.637,3.2,13760,7.27702522,NA,26.61400032,137886.58,75029.92,985953.75,5.801,87.472723392,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,4194941
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2002,74.803,3,14560.000419617,7.12647152,NA,27.545999527,137892.12,74759.64,1005344.57,6.728,88.399103988,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,4198410
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2003,74.941,2.6,14869.999885559,8.03272915,NA,28.36400032,135644.98,70040.4,1010845.3,8.499,88.399103988,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,4183758
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2004,75.068,2.5,15569.999694824,9.06270218,NA,29.36700058,133741.59,66680.33,1009985.9,10.157,87.835690828,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,4142858
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2005,75.198,2.5,16229.999542236,9.05223751,NA,30.409999847,134599.18,64746.86,1029482.83,11.223,87.95482538,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,4094297
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2006,75.342,2.5,17909.999847412,9.17218685,NA,31.11000061,131967.51,63135.14,1020349.39,12.865,88.073030894,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,4058086
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2007,75.498,2.5,18889.999389648,9.5306015,NA,28.979999542,133580.47,61726.83,1048644.78,15.779,88.190364897,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,4007877
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2008,75.665,2.5,20760.000228882,9.68943882,NA,23.409999847,128551.8,59171.52,1009270.14,19.113,88.306759302,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,3943390
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2009,75.844,2.5,20590.000152588,9.02212143,NA,24.069999695,124169.78,57108.84,1005457.78,17.614,88.42221307,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,3877755
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2010,76.031,2.5,20840.000152588,9.01888275,NA,27.309999466,120791.51,55304.67,998312.86,17.176,88.536733342,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,3811093
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2011,76.219,2.5,23739.999771118,9.17856026,NA,27.579999924,118027.79,52977.04,996554.11,18.644,88.650338706,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,3743143
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2012,76.401,2.5,21959.999084473,9.49001503,NA,28.010000229,115607.31,51192.19,988858.78,17.227,88.702292924,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,3674376
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2013,76.569,2.5,21850.00038147,9.44886494,NA,27.489999771,114361.05,50702.92,994558.23,18.179,88.7976821,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,3617564
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2014,76.723,2.5,19489.999771118,9.49011135,NA,27.520000458,113441.33,49276.35,996845.85,18.559,88.817184969,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,3571070
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2015,76.865,2.5,19620.000839233,9.35174561,NA,27.690000534,112259.51,49863.89,1010470.49,16.404,88.825126888,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,3524328
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2016,76.998,2.5,22340.000152588,9.24976635,NA,25.409999847,111930.32,49167.55,999129.9,17.117,88.833358335,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,3480985
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2017,77.128,2.5,22680.000305176,8.93797779,NA,20.530000687,111427.14,47345.16,994524.82,18.326,88.841897462,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,3440025
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2018,77.262,2.5,22600.00038147,8.89146042,NA,18.399999619,109847.12,46050.71,997461.69,20.484,88.850693498,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,3400132
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2019,77.401,2.5,21069.999694824,9.04909897,NA,15.68999958,108097.38,44868.5,997740.82,20.483,88.72297589,76.031210526,2.568421053,19438.421036570,8.951157771,NA,57323.603157895,1005252.21,15.283052632,88.454321045,Central and Eastern Europe,0,3360718
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2001,71.768292683,4,46190,6.85958767,3.384239912,19.920000076,379598.55,184936.84,3126551.07,14.183,90.184063894,73.584724005,3.931578947,45192.631843968,7.057710823,3.73536503310526,143366.729473684,2989972.16315789,45.701631579,90.571086034,Central and Eastern Europe,1,8034863
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2002,71.865853659,4.2,43599.998474121,7.0809865,3.386080027,18.11000061,366483.94,174906.52,3104930.18,16.403,55.303715149,73.584724005,3.931578947,45192.631843968,7.057710823,3.73536503310526,143366.729473684,2989972.16315789,45.701631579,90.571086034,Central and Eastern Europe,1,7974804
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2003,72.065853659,4.5,47930.000305176,7.19987392,3.998450041,13.729999542,357078.88,169065.62,3089412.68,21.145,55.278747147,73.584724005,3.931578947,45192.631843968,7.057710823,3.73536503310526,143366.729473684,2989972.16315789,45.701631579,90.571086034,Central and Eastern Europe,1,7917745
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2004,72.563414634,4.9,47270.000457764,6.89090872,2.319950104,12.039999962,349654.91,165275.19,3092160.44,26.158,91.746400852,73.584724005,3.931578947,45192.631843968,7.057710823,3.73536503310526,143366.729473684,2989972.16315789,45.701631579,90.571086034,Central and Eastern Europe,1,7865314
